name,id,url,rate,length
白色上帝,386,http://movie.douban.com/subject/23011206/,6.8,119.0
人皮交易,387,http://movie.douban.com/subject/5152973/,5.4,
立体声,388,http://movie.douban.com/subject/25795793/,5.6,95.0
爱情碎片,389,http://movie.douban.com/subject/20388696/,5.7,94.0
温暖渐冻心,390,http://movie.douban.com/subject/3006306/,7.2,102.0
感受大海的时刻,391,http://movie.douban.com/subject/25853729/,5.6,118.0
想飞,392,http://movie.douban.com/subject/26012018/,6.5,147.0
天师斗僵尸,393,http://movie.douban.com/subject/25886495/,5.2,96.0
不可思议的海岸物语,394,http://movie.douban.com/subject/25795311/,6.4,117.0
心脏移植医师,395,http://movie.douban.com/subject/26200413/,7.2,116.0
伪造者,396,http://movie.douban.com/subject/25826239/,6.1,92.0
失魂记忆,397,http://movie.douban.com/subject/26012598/,5.6,90.0
侠僧探案传奇之将军府,398,http://movie.douban.com/subject/26304164/,7.1,90.0
侠僧探案传奇之催命符,399,http://movie.douban.com/subject/26304162/,7.5,90.0
侠僧探案传奇之开封府,400,http://movie.douban.com/subject/26304161/,7.3,90.0
苹果恋爱多,401,http://movie.douban.com/subject/25765830/,5.7,89.0
葡萄的眼泪,402,http://movie.douban.com/subject/25728003/,5.8,117.0
公平竞赛,403,http://movie.douban.com/subject/25911450/,7.3,99.0
侠僧探案传奇之醉玲珑,404,http://movie.douban.com/subject/26304160/,7.2,90.0
侠僧探案传奇之洛阳花会,405,http://movie.douban.com/subject/26304159/,7.3,90.0
解除好友,406,http://movie.douban.com/subject/26281899/,6.5,83.0
爱在初春惊变时,407,http://movie.douban.com/subject/25941964/,6.8,105.0
真英雄,408,http://movie.douban.com/subject/25812731/,7.0,
廷巴克图,409,http://movie.douban.com/subject/25803933/,6.9,97.0
临时保姆,410,http://movie.douban.com/subject/25809902/,7.3,84.0
德水里五兄弟,411,http://movie.douban.com/subject/25767565/,6.1,102.0
侠僧探案传奇之大兴赌坊,412,http://movie.douban.com/subject/26302610/,7.0,90.0
严惩,413,http://movie.douban.com/subject/21319012/,5.6,98.0
男孩遇见女孩,414,http://movie.douban.com/subject/25965348/,7.5,100.0
回光奏鸣曲,415,http://movie.douban.com/subject/25831828/,6.7,94.0
甜蜜地狱之家,416,http://movie.douban.com/subject/23255228/,6.4,98.0
海军陆战队员4,417,http://movie.douban.com/subject/26351660/,5.1,
侠僧探案传奇之白马镖局,418,http://movie.douban.com/subject/25773294/,6.9,90.0
业内前五,419,http://movie.douban.com/subject/25934062/,6.2,102.0
最后的骑士,420,http://movie.douban.com/subject/20388974/,5.5,115.0
迷河,421,http://movie.douban.com/subject/11638862/,5.6,95.0
侠僧探案传奇之王陵之谜,422,http://movie.douban.com/subject/26301744/,7.1,90.0
太阳坐落之处,423,http://movie.douban.com/subject/25800203/,5.0,102.0
少年轻狂,424,http://movie.douban.com/subject/25863916/,5.3,126.0
侠僧探案传奇之大夜叉,425,http://movie.douban.com/subject/26304163/,7.8,90.0
寒枝雀静,426,http://movie.douban.com/subject/6521506/,7.7,101.0
它在身后,427,http://movie.douban.com/subject/25870483/,6.3,100.0
荒野,428,http://movie.douban.com/subject/25951377/,5.4,92.0
爱情攻略,429,http://movie.douban.com/subject/25934051/,6.0,91.0
被舍弃的人们,430,http://movie.douban.com/subject/21267622/,6.1,123.0
时光穿梭,431,http://movie.douban.com/subject/24857986/,6.8,104.0
风暴之土,432,http://movie.douban.com/subject/22994673/,6.9,105.0
致命追踪,433,http://movie.douban.com/subject/10757685/,5.5,94.0
赌棍,434,http://movie.douban.com/subject/25725759/,6.2,111.0
上帝难为,435,http://movie.douban.com/subject/10518895/,6.7,170.0
阿提克斯研究所,436,http://movie.douban.com/subject/26299479/,5.7,92.0
野鸡杀手,437,http://movie.douban.com/subject/25792608/,6.5,120.0
追债大乱斗,438,http://movie.douban.com/subject/23035067/,6.1,94.0
遭难者们,439,http://movie.douban.com/subject/25695667/,5.5,99.0
吉米的舞厅,440,http://movie.douban.com/subject/24522866/,6.9,109.0
美好世界终结时,441,http://movie.douban.com/subject/25967447/,6.4,84.0
浴血华沙,442,http://movie.douban.com/subject/25917239/,7.1,130.0
惊情谍变,443,http://movie.douban.com/subject/25831643/,6.6,153.0
河畔的朔子,444,http://movie.douban.com/subject/19902983/,7.5,125.0
失踪顺序,445,http://movie.douban.com/subject/22011074/,7.0,115.0
诺曼人：维京传奇,446,http://movie.douban.com/subject/24850017/,5.4,97.0
海洋之歌,447,http://movie.douban.com/subject/11584019/,8.8,93.0
赤足,448,http://movie.douban.com/subject/10727845/,6.0,90.0
黑手党只在夏天杀人,449,http://movie.douban.com/subject/25823076/,7.4,90.0
黑海夺金,450,http://movie.douban.com/subject/10581884/,6.6,114.0
生活伴侣,451,http://movie.douban.com/subject/24523811/,6.6,95.0
行动代号：孙中山,452,http://movie.douban.com/subject/20270421/,6.4,93.0
大喜临门,453,http://movie.douban.com/subject/26280561/,5.4,104.0
食女,454,http://movie.douban.com/subject/24696717/,5.9,93.0
伊朗式分手,455,http://movie.douban.com/subject/25755250/,6.4,90.0
克莉丝堤：杀人网站,456,http://movie.douban.com/subject/22266974/,6.0,85.0
迷失课后,457,http://movie.douban.com/subject/25861680/,6.4,102.0
自由之丘,458,http://movie.douban.com/subject/10796578/,7.2,67.0
骡子,459,http://movie.douban.com/subject/25842340/,6.7,102.0
低入尘埃,460,http://movie.douban.com/subject/4206507/,6.6,112.0
艾尔莎与弗雷德,461,http://movie.douban.com/subject/7015586/,7.5,97.0
思春期游戏,462,http://movie.douban.com/subject/25884874/,6.1,90.0
小森林 夏秋篇,463,http://movie.douban.com/subject/25814705/,8.9,111.0
生活艰难也许快乐,464,http://movie.douban.com/subject/25905892/,7.4,113.0
基隆,465,http://movie.douban.com/subject/25875053/,6.5,92.0
我的男人,466,http://movie.douban.com/subject/21767208/,6.5,129.0
老木逢春,467,http://movie.douban.com/subject/24879206/,6.5,95.0
蜜月重温,468,http://movie.douban.com/subject/20284797/,7.2,93.0
寻找幸福的赫克托,469,http://movie.douban.com/subject/5327400/,6.8,120.0
大人不及格,470,http://movie.douban.com/subject/25741353/,6.4,119.0
热血男人帮,471,http://movie.douban.com/subject/25806698/,5.2,100.0
荒蛮故事,472,http://movie.douban.com/subject/24750126/,8.6,122.0
奇怪的猫咪,473,http://movie.douban.com/subject/20561487/,6.6,72.0
可爱老女人,474,http://movie.douban.com/subject/24735122/,6.8,104.0
圣餐,475,http://movie.douban.com/subject/24694696/,5.5,95.0
热血之路,476,http://movie.douban.com/subject/25747610/,5.6,119.0
鳄鱼的黄眼睛,477,http://movie.douban.com/subject/20494466/,7.6,122.0
鲁邦三世,478,http://movie.douban.com/subject/10543692/,6.1,133.0
玫瑰香水,479,http://movie.douban.com/subject/21793611/,6.5,103.0
早熟,480,http://movie.douban.com/subject/24750968/,5.7,93.0
海豚的故事2,481,http://movie.douban.com/subject/25670379/,6.8,107.0
蛋糕,482,http://movie.douban.com/subject/25836143/,6.6,104.0
新年行动,483,http://movie.douban.com/subject/20275845/,6.7,125.0
隔壁的男孩,484,http://movie.douban.com/subject/25780555/,5.1,91.0
迷失1971,485,http://movie.douban.com/subject/24876979/,7.1,100.0
澳门风云2,486,http://movie.douban.com/subject/25858785/,5.8,110.0
血色孤语,487,http://movie.douban.com/subject/4202983/,7.0,103.0
我的独裁者,488,http://movie.douban.com/subject/25762403/,6.4,128.0
侠僧探案传奇之聚义钱庄,489,http://movie.douban.com/subject/26301742/,7.2,88.0
顶级较量,490,http://movie.douban.com/subject/25762404/,6.6,112.0
恶梦小姐 梦影版,491,http://movie.douban.com/subject/24858413/,5.0,120.0
狼图腾,492,http://movie.douban.com/subject/3993588/,7.0,121.0
东京暴族,493,http://movie.douban.com/subject/23010202/,5.6,116.0
怒火保镖,494,http://movie.douban.com/subject/10486471/,5.1,92.0
扑通扑通我的人生,495,http://movie.douban.com/subject/25747028/,7.0,117.0
单身派对,496,http://movie.douban.com/subject/22747237/,7.0,94.0
太平洋幽灵,497,http://movie.douban.com/subject/25931607/,6.6,100.0
一曲倾情,498,http://movie.douban.com/subject/11528271/,5.6,86.0
共犯,499,http://movie.douban.com/subject/25886498/,5.9,
杀死信使,500,http://movie.douban.com/subject/3036472/,6.8,112.0
背负春天,501,http://movie.douban.com/subject/21267670/,7.0,115.0
卒迹,502,http://movie.douban.com/subject/24737161/,7.1,100.0
呼吸,503,http://movie.douban.com/subject/25806368/,6.8,91.0
杀回归家路,504,http://movie.douban.com/subject/24522651/,6.2,100.0
女儿国的杰基,505,http://movie.douban.com/subject/20490940/,7.5,90.0
扑克之夜,506,http://movie.douban.com/subject/25723328/,6.5,104.0
亚历山大和他最糟糕的一天,507,http://movie.douban.com/subject/5327474/,6.5,81.0
米斯特和皮特必败,508,http://movie.douban.com/subject/10755696/,7.5,120.0
幕末高校生,509,http://movie.douban.com/subject/25741354/,5.1,108.0
在我消失前,510,http://movie.douban.com/subject/24885205/,7.3,98.0
鸟瞰人生,511,http://movie.douban.com/subject/10733937/,6.7,128.0
冰毒,512,http://movie.douban.com/subject/25795972/,6.2,95.0
利维坦,513,http://movie.douban.com/subject/24525283/,7.7,140.0
游客,514,http://movie.douban.com/subject/7155005/,7.4,120.0
中间人2,515,http://movie.douban.com/subject/25879014/,5.7,
锡尔斯玛利亚,516,http://movie.douban.com/subject/19976774/,7.7,123.0
危险的传言,517,http://movie.douban.com/subject/24839508/,6.8,121.0
正义联盟：亚特兰蒂斯的宝座,518,http://movie.douban.com/subject/25980500/,5.8,72.0
奇迹,519,http://movie.douban.com/subject/25733490/,7.0,110.0
小乌龟是如何长大的,520,http://movie.douban.com/subject/25818840/,7.7,88.0
金橘,521,http://movie.douban.com/subject/24869803/,8.3,87.0
漫步夏威夷,522,http://movie.douban.com/subject/25738793/,5.6,119.0
万能鉴定士Q：蒙娜丽莎之瞳,523,http://movie.douban.com/subject/20395150/,5.9,119.0
第二扇窗,524,http://movie.douban.com/subject/21323275/,6.6,118.0
被告护士,525,http://movie.douban.com/subject/25805036/,6.9,97.0
爱很怪,526,http://movie.douban.com/subject/24706561/,7.8,98.0
足不出户,527,http://movie.douban.com/subject/25909566/,7.1,109.0
危险行为,528,http://movie.douban.com/subject/10764054/,5.5,84.0
狙击精英：战纪,529,http://movie.douban.com/subject/25945491/,5.3,98.0
近距离击杀,530,http://movie.douban.com/subject/19997896/,5.8,90.0
冷库,531,http://movie.douban.com/subject/24153243/,5.1,
女子战队,532,http://movie.douban.com/subject/25795310/,6.0,97.0
狐狸猎手,533,http://movie.douban.com/subject/3011022/,7.2,134.0
意大利之旅,534,http://movie.douban.com/subject/24706496/,6.1,108.0
枪之子,535,http://movie.douban.com/subject/20515015/,5.9,108.0
杀妻同盟军,536,http://movie.douban.com/subject/25726142/,5.9,81.0
他和她的孤独情事,537,http://movie.douban.com/subject/4109746/,6.4,123.0
一千次晚安,538,http://movie.douban.com/subject/10758799/,7.6,117.0
骄傲,539,http://movie.douban.com/subject/25740192/,8.3,120.0
危险藏匿,540,http://movie.douban.com/subject/4301659/,6.3,106.0
透纳先生,541,http://movie.douban.com/subject/21319853/,7.3,150.0
晴天霹雳,542,http://movie.douban.com/subject/24870630/,7.2,96.0
长牙,543,http://movie.douban.com/subject/25770733/,5.5,102.0
吸血鬼生活,544,http://movie.douban.com/subject/25794230/,7.9,86.0
幽暗山谷,545,http://movie.douban.com/subject/22254890/,6.5,115.0
边境,546,http://movie.douban.com/subject/20436812/,7.4,103.0
圣人文森特,547,http://movie.douban.com/subject/21965464/,7.6,102.0
爱要来了,548,http://movie.douban.com/subject/25823638/,6.2,115.0
再见语言,549,http://movie.douban.com/subject/10465148/,6.7,70.0
魂断布宜诺斯艾利斯,550,http://movie.douban.com/subject/25862591/,6.1,94.0
寻找隐世快乐,551,http://movie.douban.com/subject/24869399/,7.9,82.0
罪恶赎金,552,http://movie.douban.com/subject/3439317/,5.3,88.0
慢放镜头,553,http://movie.douban.com/subject/25747030/,6.6,106.0
猫和老鼠：迷失之龙,554,http://movie.douban.com/subject/25927387/,5.3,56.0
哆啦A梦：伴我同行,555,http://movie.douban.com/subject/25769362/,8.0,95.0
女子学校拷问部,556,http://movie.douban.com/subject/25857885/,5.1,107.0
依然爱丽丝,557,http://movie.douban.com/subject/25815008/,7.8,103.0
夜间飞行,558,http://movie.douban.com/subject/25823035/,7.8,134.0
I型起源,559,http://movie.douban.com/subject/24696982/,7.6,106.0
冬眠,560,http://movie.douban.com/subject/21770915/,8.0,196.0
鸣梁海战,561,http://movie.douban.com/subject/7065161/,7.0,109.0
大峰祖师,562,http://movie.douban.com/subject/25700831/,5.2,102.0
美满姻缘,563,http://movie.douban.com/subject/24697539/,5.5,
决胜巅峰,564,http://movie.douban.com/subject/24311267/,7.1,115.0
超高速！ 参勤交代,565,http://movie.douban.com/subject/25753339/,6.7,119.0
泳队惊魂,566,http://movie.douban.com/subject/25903068/,5.7,107.0
致命录像带3：病毒,567,http://movie.douban.com/subject/25885962/,5.3,81.0
嫉妒,568,http://movie.douban.com/subject/20468389/,6.9,77.0
只要你说你爱我,569,http://movie.douban.com/subject/24869824/,5.0,103.0
弹窗惊魂,570,http://movie.douban.com/subject/19974285/,6.4,100.0
救世,571,http://movie.douban.com/subject/24304229/,6.8,92.0
我们的家族,572,http://movie.douban.com/subject/23776064/,7.6,117.0
肖申克的救赎,573,http://movie.douban.com/subject/1292052/,9.6,142.0
盗梦空间,574,http://movie.douban.com/subject/3541415/,9.2,148.0
这个杀手不太冷,575,http://movie.douban.com/subject/1295644/,9.4,133.0
阿甘正传,576,http://movie.douban.com/subject/1292720/,9.4,142.0
霸王别姬,577,http://movie.douban.com/subject/1291546/,9.4,171.0
三傻大闹宝莱坞,578,http://movie.douban.com/subject/3793023/,9.1,171.0
千与千寻,579,http://movie.douban.com/subject/1291561/,9.2,125.0
美丽人生,580,http://movie.douban.com/subject/1292063/,9.4,118.0
泰坦尼克号,581,http://movie.douban.com/subject/1292722/,9.1,194.0
海上钢琴师,582,http://movie.douban.com/subject/1292001/,9.2,165.0
机器人总动员,583,http://movie.douban.com/subject/2131459/,9.3,98.0
少年派的奇幻漂流,584,http://movie.douban.com/subject/1929463/,9.0,127.0
忠犬八公的故事,585,http://movie.douban.com/subject/3011091/,9.2,93.0
辛德勒的名单,586,http://movie.douban.com/subject/1295124/,9.4,195.0
大话西游之大圣娶亲,587,http://movie.douban.com/subject/1292213/,9.1,95.0
放牛班的春天,588,http://movie.douban.com/subject/1291549/,9.2,97.0
触不可及,589,http://movie.douban.com/subject/6786002/,9.1,112.0
怦然心动,590,http://movie.douban.com/subject/3319755/,8.9,90.0
当幸福来敲门,591,http://movie.douban.com/subject/1849031/,8.9,117.0
龙猫,592,http://movie.douban.com/subject/1291560/,9.1,86.0
楚门的世界,593,http://movie.douban.com/subject/1292064/,9.0,103.0
搏击俱乐部,594,http://movie.douban.com/subject/1292000/,9.0,139.0
教父,595,http://movie.douban.com/subject/1291841/,9.2,175.0
V字仇杀队,596,http://movie.douban.com/subject/1309046/,8.8,132.0
大话西游之月光宝盒,597,http://movie.douban.com/subject/1299398/,8.9,87.0
飞屋环游记,598,http://movie.douban.com/subject/2129039/,8.9,96.0
疯狂原始人,599,http://movie.douban.com/subject/1907966/,8.8,98.0
让子弹飞,600,http://movie.douban.com/subject/3742360/,8.7,132.0
无间道,601,http://movie.douban.com/subject/1307914/,8.9,101.0
天堂电影院,602,http://movie.douban.com/subject/1291828/,9.1,155.0
蝙蝠侠：黑暗骑士,603,http://movie.douban.com/subject/1851857/,8.9,152.0
指环王3：王者无敌,604,http://movie.douban.com/subject/1291552/,9.1,201.0
天空之城,605,http://movie.douban.com/subject/1291583/,9.0,124.0
罗马假日,606,http://movie.douban.com/subject/1293839/,8.9,118.0
十二怒汉,607,http://movie.douban.com/subject/1293182/,9.3,96.0
两杆大烟枪,608,http://movie.douban.com/subject/1293350/,9.0,107.0
鬼子来了,609,http://movie.douban.com/subject/1291858/,9.1,162.0
天使爱美丽,610,http://movie.douban.com/subject/1292215/,8.8,122.0
窃听风暴,611,http://movie.douban.com/subject/1900841/,9.1,137.0
七宗罪,612,http://movie.douban.com/subject/1292223/,8.7,127.0
乱世佳人,613,http://movie.douban.com/subject/1300267/,9.2,238.0
美丽心灵,614,http://movie.douban.com/subject/1306029/,8.9,135.0
致命魔术,615,http://movie.douban.com/subject/1780330/,8.8,130.0
剪刀手爱德华,616,http://movie.douban.com/subject/1292370/,8.7,105.0
飞越疯人院,617,http://movie.douban.com/subject/1292224/,9.0,133.0
被嫌弃的松子的一生,618,http://movie.douban.com/subject/1787291/,8.9,130.0
闻香识女人,619,http://movie.douban.com/subject/1298624/,8.9,157.0
指环王1：魔戒再现,620,http://movie.douban.com/subject/1291571/,8.9,178.0
